pl_name,pl_masse,pl_rade,pl_orbsmax,pl_orbincl,pl_trandep,st_teff,st_rad,st_radv,st_dist,st_optmag
K2-174 b,,2.492,,88.944,,4500.00,0.64,,,12.424
K2-175 b,,2.038,,87.494,,5909.00,1.42,,,10.836
K2-176 b,,1.491,,88.063,,5428.00,0.86,,,12.893
K2-177 b,,2.116,,87.220,,6063.00,1.21,,,12.645
K2-178 b,,3.558,,88.611,,5525.00,0.89,,,12.403
K2-179 b,,2.513,,88.755,,5015.00,0.77,,,12.956
K2-180 b,,2.410,,88.730,,5263.00,0.68,,,12.601
MOA-2016-BLG-227L b,889.92400,,1.670000,,,,,,6500.00,
HD 20794 e,,,0.509000,,,5401.00,,87.95,6.06,4.270
HD 177565 b,,,0.246000,,,,,59.50,17.17,6.160
MOA-2012-BLG-505L b,6.70000,,0.900000,,,,,,7210.00,
WASP-167 b,2542.64000,17.710,0.036500,79.900,0.820000,7000.00,1.79,-3.41,381.00,
WASP-91 b,425.89220,11.545,0.037000,86.800,1.500000,4920.00,0.86,2.78,150.72,12.000
WASP-105 b,572.09400,10.761,0.075000,89.700,1.200000,5070.00,0.90,24.68,,12.100
WASP-107 b,38.13960,10.536,0.055000,89.700,2.170000,4430.00,0.66,14.16,,11.471
MOA-2012-BLG-006L b,2669.77200,,10.200000,,,,,,5300.00,
K2-117 c,,2.030,0.051000,89.490,,3842.12,0.49,,100.00,14.655
K2-118 b,,2.540,0.245000,89.500,,4726.29,0.73,,,14.049
K2-125 b,,2.180,0.121000,89.720,,3654.47,0.40,,,16.122
K2-128 b,,1.420,0.056000,87.400,,4469.51,0.78,,,12.627
K2-129 b,,1.040,0.057000,89.210,,3459.09,0.36,,,13.630
K2-130 b,,1.250,0.032000,86.530,,4356.47,0.74,,,12.759
K2-116 b,,0.690,0.048000,89.090,,4348.35,0.67,,56.15,10.910
K2-117 b,,1.960,0.019000,88.360,,3842.12,0.49,,100.00,14.655
K2-119 b,,2.290,0.070000,89.400,,4752.80,0.68,,,14.883
K2-120 b,,2.010,0.078000,89.570,,4349.90,0.67,,,14.045
K2-121 b,,9.120,0.052000,87.250,,4471.38,0.77,,,13.319
K2-122 b,,1.280,0.029000,86.390,,3993.36,0.59,,74.00,13.150
K2-123 b,,2.650,0.167000,89.790,,4075.67,0.57,,156.00,14.781
K2-124 b,,2.640,0.051000,89.510,,3560.70,0.34,,,15.105
K2-126 b,,1.840,0.066000,89.400,,4367.83,0.62,,,12.918
K2-127 b,,8.660,0.041000,87.220,,4387.84,0.68,,,15.037
K2-132 b,155.73670,14.572,,,,4840.00,3.85,,,11.897
K2-133 b,,1.310,0.033000,87.560,0.071000,3655.00,0.47,,,14.288
K2-133 c,,1.480,0.045000,88.650,0.098000,3655.00,0.47,,,14.288
K2-133 d,,2.020,0.077000,89.520,0.190000,3655.00,0.47,,,14.288
WASP-151 b,98.52730,12.666,0.055000,89.200,,5871.00,1.14,,,12.795
WASP-153 b,123.95370,17.374,0.048000,84.100,,5914.00,1.73,,430.00,12.800
WASP-156 b,40.68224,5.717,0.045300,89.100,,4910.00,0.76,,140.00,11.600
HD 40956 b,,,1.400000,,,4869.00,8.56,-15.80,118.48,6.423
HD 111591 b,,,2.500000,,,4884.00,8.03,5.67,108.46,6.427
HD 113996 b,,,1.600000,,,4181.00,25.11,-15.72,101.63,4.820
OGLE-2016-BLG-1190L b,4252.56540,,2.170000,41.200,,,,,6770.00,
K2-181 b,,2.706,,88.616,,5609.00,1.00,,,12.749
K2-182 b,,2.767,,88.279,,5159.00,0.79,,,11.997
K2-183 b,,2.599,,25.034,,5482.00,0.87,,,12.846
K2-183 c,,2.511,,88.414,,5482.00,0.87,,,12.846
K2-183 d,,2.541,,89.375,,5482.00,0.87,,,12.846
K2-184 b,,1.538,,89.466,,5252.00,0.76,,,10.345
K2-185 b,,1.313,,88.932,,5722.00,0.91,,,12.215
K2-186 b,,3.172,,89.524,,5784.00,0.98,,,12.307
K2-187 b,,1.383,,81.930,,5477.00,0.89,,,13.081
K2-187 c,,1.701,,86.067,,5477.00,0.89,,,13.081
K2-187 d,,3.221,,87.483,,5477.00,0.89,,,13.081
K2-187 e,,2.255,,88.970,,5477.00,0.89,,,13.081
K2-188 b,,1.259,,83.928,,5982.00,1.11,,,12.646
K2-188 c,,2.625,,88.098,,5982.00,1.11,,,12.646
K2-189 b,,1.512,,88.113,,5503.00,0.86,,,12.399
K2-189 c,,2.484,,88.183,,5503.00,0.86,,,12.399
K2-190 b,,1.357,,88.357,,5631.00,0.91,,,11.138
K2-190 c,,1.093,,88.977,,5631.00,0.91,,,11.138
K2-191 b,,1.579,,87.051,,5176.00,0.84,,,13.258
K2-192 b,,1.575,,88.392,,5252.00,0.83,,,12.704
K2-193 b,,4.015,,89.193,,5623.00,0.96,,,13.251
K2-194 b,,3.642,,89.065,,5979.00,1.28,,,12.908
K2-195 b,,2.940,,89.041,,5712.00,0.91,,,12.497
K2-195 c,,2.576,,88.537,,5712.00,0.91,,,12.497
K2-196 b,,3.600,,88.274,,6045.00,1.54,,,12.060
K2-197 b,,2.502,,88.509,,5675.00,0.91,,,12.157
K2-198 b,,4.119,,89.397,,5262.00,0.78,,,10.971
K2-199 b,,1.882,,87.182,,4681.00,0.67,,,12.289
K2-199 c,,2.837,,88.893,,4681.00,0.67,,,12.289
K2-200 b,,1.364,,87.968,,5233.00,0.79,,,12.459
K2-201 b,,1.400,,84.414,,5507.00,0.88,,,12.809
K2-201 c,,3.286,,89.272,,5507.00,0.88,,,12.809
K2-202 b,,2.302,,87.672,,5491.00,0.91,,,13.297
K2-203 b,,1.371,,88.430,,5000.00,0.76,,,12.353
K2-204 b,,3.046,,87.649,,5755.00,1.18,,,13.010
K2-205 b,,1.996,,89.097,,5890.00,1.08,,,12.391
K2-206 b,,2.795,,89.112,,5043.00,0.76,,,13.100
K2-207 b,,2.606,,88.620,,5522.00,0.93,,,13.166
K2-208 b,,1.679,,88.043,,5582.00,0.86,,,12.503
K2-209 b,,0.869,,86.231,,4720.00,0.71,,,11.205
K2-210 b,,0.819,,84.105,,5396.00,0.85,,,11.535
K2-211 b,,1.375,,81.569,,5221.00,0.82,,,13.075
K2-212 b,,2.393,,89.191,,4349.00,0.60,,,13.100
K2-213 b,,1.514,,87.862,,5794.00,1.20,,,11.803
K2-214 b,,2.216,,88.145,,5768.00,1.12,,,11.805
K2-215 b,,2.124,,88.984,,5704.00,0.97,,,12.986
K2-216 b,,1.678,,87.007,,4591.00,0.67,,,12.476
K2-217 b,,3.579,,88.043,,5967.00,1.33,,,12.187
K2-218 b,,2.569,,88.453,,5757.00,1.01,,,12.876
K2-219 b,,1.348,,86.795,,5753.00,1.19,,,12.090
K2-107 b,266.97720,16.141,0.048000,81.900,,6030.00,1.78,-8.36,,12.920
WASP-53 b,677.61356,12.038,0.041010,87.080,,4953.00,0.80,,,
WASP-53 c,,,3.730000,,,4953.00,0.80,,,
WASP-81 b,231.69807,16.018,0.039080,88.690,,5870.00,1.28,,,
TAP 26 b,,,0.096800,,,4620.00,1.17,,147.00,
K2-108 b,59.40000,5.280,0.057300,,,5474.00,1.75,,,12.330
KELT-16 b,874.03250,15.861,0.020440,84.400,1.146000,6236.00,1.36,-29.70,395.26,11.898
TRAPPIST-1 e,0.62000,0.918,0.028170,89.860,0.519000,2559.00,0.12,,12.10,18.800
TRAPPIST-1 f,0.68000,1.045,0.037100,89.680,0.673000,2559.00,0.12,,12.10,18.800
TRAPPIST-1 g,1.34000,1.127,0.045100,89.710,0.782000,2559.00,0.12,,12.10,18.800
TRAPPIST-1 h,,0.752,,89.760,0.346000,2559.00,0.12,,12.10,18.800
HATS-22 b,870.85420,10.682,0.050250,87.960,,4803.00,0.69,-7.37,207.90,13.455
HATS-23 b,467.21010,20.849,0.033970,81.020,,5780.00,1.20,-13.37,747.00,13.901
HATS-24 b,775.50520,16.668,0.025470,86.600,,6346.00,1.17,-3.26,510.00,12.830
Kepler-20 g,,,0.205500,,,5495.00,0.96,-20.93,290.00,12.510
NGC 2682 Sand 978 b,,,,,,4200.00,,34.57,628.93,9.710
GJ 3138 b,,,0.019700,,,3717.00,0.50,13.60,28.48,10.980
GJ 3138 c,,,0.057000,,,3717.00,0.50,13.60,28.48,10.980
GJ 3138 d,,,0.698000,,,3717.00,0.50,13.60,28.48,10.980
GJ 3323 b,,,0.032820,,,3159.00,0.12,42.45,5.32,12.220
GJ 3323 c,,,0.126400,,,3159.00,0.12,42.45,5.32,12.220
GJ 273 b,,,0.091101,,,3382.00,0.29,18.41,3.80,9.872
GJ 273 c,,,0.036467,,,3382.00,0.29,18.41,3.80,9.872
GJ 3293 d,,,0.193940,,,3466.00,0.40,13.30,15.77,11.962
GJ 3293 e,,,0.082080,,,3466.00,0.40,13.30,15.77,11.962
Kepler-19 d,22.50000,,,,,5544.00,0.86,,2119.00,11.898
Kepler-150 f,,3.640,1.240000,90.000,,5560.00,0.94,,927.00,14.985
LHS 1140 b,6.65000,1.430,0.087500,89.912,,3131.00,0.19,-13.23,12.47,14.180
HIP 67537 b,,,4.910000,,,4985.00,8.69,,112.60,6.440
KELT-12 b,301.93850,19.952,0.067080,84.470,0.596000,6279.00,2.37,-23.60,360.00,10.590
KELT-11 b,61.97685,15.356,0.062290,85.800,0.269000,5370.00,2.72,35.00,98.00,8.037
HD 27894 c,,,0.198000,,,,,82.90,42.37,9.349
HD 27894 d,,,5.448000,,,,,82.90,42.37,9.349
TYC 4282-00605-1 b,,,0.422000,,,4300.00,16.21,-12.36,700.00,10.580
HIP 65426 b,2860.47000,16.814,92.000000,,,8840.00,1.77,-5.20,111.40,6.982
K2-131 b,6.50000,1.810,,85.000,,5200.00,0.81,,,12.115
GJ 1148 c,,,0.912000,,,,,-9.10,11.03,11.920
KELT-20 b,1074.90106,19.515,0.054200,86.120,1.309000,8720.00,1.56,-23.30,139.70,7.580
HD 30177 c,,,9.890000,,,5580.00,,63.10,54.71,8.374
HD 4732 c,,,4.600000,,,4959.00,5.40,,56.50,5.890
K2-11 b,,7.550,0.225700,,0.070000,5433.00,5.15,,,13.386
K2-16 c,,2.540,0.122900,87.830,,4742.00,0.66,,,14.670
K2-6 b,,2.500,0.189800,,0.068000,5850.00,0.96,,,12.654
KELT-1 b,8654.15000,12.442,0.024660,87.800,0.608600,6518.00,1.46,-14.20,262.00,10.701
KIC 10001893 d,,,,,,27500.00,,25.00,,15.846
Kepler-100 c,,2.200,,,,5825.00,1.49,,,11.197
Kepler-102 f,,0.880,,,,4909.00,0.76,,,11.492
Kepler-1144 b,,1.990,,,,5753.00,0.96,,1012.00,14.941
Kepler-1149 b,,1.440,,,,5833.00,1.01,,1023.00,14.966
Kepler-1153 b,,1.730,,,,5470.00,0.88,,1185.00,15.758
Kepler-1157 b,,1.090,,,,4679.00,0.71,,346.00,14.374
Kepler-1162 b,,2.210,,,,5390.00,0.84,,989.00,15.480
Kepler-1166 b,,1.690,,,,5446.00,0.86,,648.00,14.477
Kepler-1171 b,,2.560,,,,7044.00,1.95,,615.00,11.558
Kepler-1176 b,,2.450,,,,5844.00,1.02,,1023.00,15.056
Kepler-1180 b,,1.990,,,,6077.00,1.14,,1284.00,14.989
Kepler-1185 b,,1.330,,,,5622.00,0.87,,296.00,12.570
Kepler-1224 b,,1.330,,,,6155.00,1.22,,578.00,12.867
Kepler-1229 b,,1.400,,,,3784.00,0.51,,236.00,15.474
Kepler-1234 b,,2.810,,,,4967.00,0.76,,866.00,15.912
Kepler-1238 b,,1.930,,,,6386.00,1.48,,1533.00,14.725
Kepler-1243 b,,1.750,,,,5667.00,0.94,,877.00,14.834
Kepler-1247 b,,2.330,,,,5303.00,0.82,,1094.00,15.935
Kepler-1251 b,,1.840,,,,5545.00,0.89,,863.00,14.976
NGTS-1 b,258.07796,14.908,0.032600,85.270,,3916.00,0.57,97.18,224.00,15.524
K2-136 b,,0.990,,89.300,,4499.00,0.66,39.76,,
K2-136 c,,2.910,,89.600,,4499.00,0.66,39.76,,
K2-136 d,,1.450,,89.400,,4499.00,0.66,39.76,,
K2-137 b,158.91500,0.890,0.005800,89.600,,3492.00,0.44,,,15.498
Kepler-1652 b,,1.600,0.165400,89.993,0.097700,3638.00,0.38,,252.00,15.931
Kepler-1653 b,,,0.470600,89.788,0.066500,4807.00,0.69,,755.00,15.429
Ross 128 b,,,0.049600,,,3192.00,0.20,-30.90,3.38,11.150
K2-139 b,123.00021,9.057,0.179000,89.620,,5340.00,0.86,-31.36,152.00,11.653
HD 176986 b,,,0.062960,,,4931.00,0.78,,26.40,8.420
HD 176986 c,,,0.118780,,,4931.00,0.78,,26.40,8.420
K2-140 b,323.86877,12.274,0.059100,88.510,,5654.00,0.99,,340.24,12.624
HD 147379 b,,,0.319300,,,4090.00,0.57,-18.80,10.73,8.600
K2-138 b,,1.570,0.033800,86.900,,5378.00,0.86,,183.00,12.210
K2-138 c,,2.520,0.044540,87.500,,5378.00,0.86,,183.00,12.210
K2-138 d,,2.660,0.058830,87.900,,5378.00,0.86,,183.00,12.210
K2-138 e,,3.290,0.078070,88.700,,5378.00,0.86,,183.00,12.210
K2-138 f,,2.810,0.104300,89.030,,5378.00,0.86,,183.00,12.210
K2-141 b,5.08000,1.510,,86.300,,4599.00,0.68,,58.77,11.389
K2-141 c,7.40000,7.000,,87.200,,4599.00,0.68,,58.77,11.389
HD 238914 b,,,5.700000,,,4769.00,12.73,-6.72,301.20,8.790
TYC 3318-01333-1 b,,,1.414000,,,4776.00,5.90,24.81,555.32,
K2-156 b,,1.144,,84.005,,4460.00,0.62,,,13.424
K2-157 b,,1.055,,76.711,,5456.00,0.88,,,12.823
K2-158 b,,2.635,,88.405,,5489.00,0.89,,,11.774
K2-159 b,,2.208,,89.065,,5419.00,0.83,,,11.994
K2-160 b,,3.178,,88.254,,5649.00,0.91,,,12.649
K2-161 b,,6.117,,87.251,,4972.00,2.57,,,12.631
K2-162 b,,1.486,,88.761,,4885.00,0.73,,,12.300
Kepler-1254 d,,1.310,,,,4985.00,0.75,,676.00,15.311
Kepler-1258 b,,0.860,,,,5839.00,0.99,,651.00,13.835
Kepler-1263 b,,1.140,,,,5213.00,0.80,,695.00,15.035
Kepler-1268 b,,2.030,,,,5904.00,1.09,,1406.00,15.272
Kepler-1272 b,,2.370,,,,5926.00,1.09,,896.00,14.423
Kepler-1309 b,,2.370,,,,5235.00,0.80,,845.00,15.652
Kepler-1312 b,,2.100,,,,5719.00,0.92,,305.00,12.430
Kepler-1317 b,,1.560,,,,5144.00,0.79,,734.00,15.230
Kepler-1321 c,,2.400,,,,4094.00,0.53,,547.00,16.835
Kepler-1325 b,,2.860,,,,5550.00,0.91,,955.00,15.160
Kepler-1330 b,,1.650,,,,5608.00,0.94,,939.00,15.017
Kepler-1335 b,,1.450,,,,4903.00,0.74,,628.00,15.329
Kepler-1338 b,,0.920,,,,5909.00,1.05,,619.00,13.615
Kepler-1343 b,,1.930,,,,5759.00,0.93,,1307.00,15.526
Kepler-1348 b,,1.940,,,,5911.00,1.04,,1033.00,14.718
Kepler-1351 b,,0.650,,,,4439.00,0.67,,241.00,14.107
Kepler-138 b,0.06600,0.522,,,,3841.00,0.44,,,12.925
HIP 41378 e,,5.510,,,,6199.00,1.40,,116.14,8.930
HIP 41378 f,,10.200,,,,6199.00,1.40,,116.14,8.930
NGC 2682 YBP 401 b,,,,,,6165.00,,33.18,,13.700
OGLE-2015-BLG-0954L b,1239.53700,,1.200000,,,,,,600.00,
K2-42 b,,2.150,0.061700,,,4613.00,0.64,,,15.023
K2-43 b,,4.750,0.038000,88.900,,3889.72,0.59,,,15.596
K2-44 b,,2.720,0.065100,,,5912.00,1.58,,,12.189
K2-45 b,,6.710,0.022400,,,4103.00,0.45,,,15.780
K2-46 b,,2.050,0.138210,,,6256.00,1.29,,,12.029
K2-47 b,,1.890,0.177900,,,5054.00,0.76,,,14.085
K2-163 b,,2.466,,88.253,,4937.00,0.76,,,13.129
K2-164 b,,3.249,,87.890,,5791.00,2.20,,,11.235
K2-165 b,,1.274,,87.083,,5185.00,0.80,,,11.331
K2-165 c,,1.554,,87.054,,5185.00,0.80,,,11.331
K2-165 d,,2.648,,89.002,,5185.00,0.80,,,11.331
K2-166 b,,1.823,,87.429,,5922.00,1.20,,,12.074
K2-167 b,,2.819,,88.604,,5908.00,1.83,,78.12,8.239
K2-168 b,,2.144,,88.948,,5554.00,0.87,,,12.291
Kepler-804 c,,1.140,,,,5817.00,1.05,,648.00,13.749
Kepler-809 b,,3.010,,,,5734.00,0.98,,933.00,14.755
Kepler-814 b,,2.120,,,,6162.00,1.22,,1327.00,14.706
Kepler-855 b,,8.350,,,,5835.00,1.03,,1043.00,15.014
Kepler-860 b,,3.240,,,,5836.00,1.06,,1295.00,15.455
Kepler-865 b,,2.490,,,,5570.00,0.92,,664.00,14.480
Kepler-869 b,,3.610,,,,5664.00,0.95,,957.00,14.982
Kepler-874 b,,3.940,,,,6020.00,1.13,,1072.00,14.683
Kepler-879 b,,2.570,,,,5792.00,1.02,,772.00,14.264
Kepler-883 b,,1.780,,,,6116.00,1.09,,549.00,13.029
Kepler-917 b,,1.910,,,,5418.00,0.76,,1027.00,15.759
Kepler-920 c,,3.800,,,,5403.00,0.85,,926.00,15.280
Kepler-925 b,,2.340,,,,4673.00,0.72,,623.00,15.810
Kepler-930 b,,2.130,,,,6335.00,1.40,,905.00,13.781
Kepler-935 b,,1.350,,,,4830.00,0.73,,482.00,14.925
Kepler-938 b,,2.220,,,,5533.00,0.89,,861.00,15.004
Kepler-94 b,10.84000,3.510,,,,4781.00,0.76,,,12.895
Kepler-944 b,,2.630,,,,5409.00,0.83,,1035.00,15.737
Kepler-949 b,,2.910,,,,5403.00,0.86,,572.00,14.548
Kepler-953 b,,4.210,,,,5416.00,0.99,,240.00,12.160
K2-48 b,,2.240,0.134400,,,4899.00,0.73,,,14.277
K2-49 b,,1.930,0.030900,,,4175.00,0.45,,,15.668
K2-50 b,,1.590,0.070500,,,4326.00,0.55,,,14.717
K2-52 b,,11.100,0.048500,,,6113.00,1.49,,,15.037
K2-53 b,,2.500,0.097500,,,5269.00,0.85,,,11.888
K2-54 b,,1.150,0.067100,,,3798.00,0.38,,,14.042
K2-55 b,,3.820,0.034860,,,4456.00,0.63,,,13.546
K2-57 b,,2.100,0.074600,,,4434.00,0.62,,,14.501
K2-58 b,,2.680,0.069200,,,5413.00,0.86,,,12.378
K2-58 c,,1.620,0.035000,,,5413.00,0.86,,,12.378
K2-58 d,,1.710,0.151700,,,5413.00,0.86,,,12.378
K2-59 b,,2.410,0.135400,,,5055.00,0.73,,,14.226
K2-59 c,,2.300,0.090500,,,5055.00,0.73,,,14.226
K2-60 b,135.39558,7.656,0.045000,88.490,,5500.00,1.12,-45.48,,12.789
K2-61 b,,2.480,0.039200,,,6293.00,1.36,,,12.991
K2-62 b,,2.140,0.063600,,,4880.00,0.73,,,12.397
K2-62 c,,2.140,0.114800,,,4880.00,0.73,,,12.397
K2-63 b,,3.220,0.162700,,,6771.00,1.63,,,12.876
K2-64 b,,2.070,0.061900,,,5312.00,0.73,,,14.086
K2-65 b,,1.580,0.101400,,,5213.00,0.84,,78.06,10.801
K2-66 b,21.30000,2.490,0.059830,86.600,,5887.00,1.67,,,11.710
K2-68 b,,1.580,0.070800,,,4746.00,0.68,,,12.977
K2-69 b,,2.320,0.059100,,,4127.00,0.49,,,14.807
K2-70 b,,2.890,0.111200,,,5622.00,0.93,,,12.989
K2-71 b,,2.150,0.055900,,,4006.00,0.43,,,14.875
K2-72 b,,1.080,0.040000,89.150,,3360.47,0.33,,,15.309
K2-72 c,,1.160,0.078000,89.540,,3360.47,0.33,,,15.309
K2-72 d,,1.010,0.050000,89.260,,3360.47,0.33,,,15.309
K2-72 e,,1.290,0.106000,89.680,,3360.47,0.33,,,15.309
K2-73 b,,2.450,0.076190,,,5922.00,1.06,,,11.345
Kepler-963 b,,2.660,,,,5461.00,0.87,,786.00,14.943
Kepler-967 c,,3.650,,,,5178.00,0.80,,499.00,14.443
Kepler-969 c,,0.990,,,,5214.00,0.82,,411.00,13.733
Kepler-974 b,,1.570,,,,3687.00,0.50,,121.00,14.404
Kepler-979 b,,2.720,,,,5310.00,0.83,,606.00,14.624
Kepler-983 b,,2.360,,,,6052.00,1.08,,655.00,13.430
Kepler-988 b,,2.070,,,,4005.00,0.53,,248.00,15.220
Kepler-992 b,,1.620,,,,4944.00,0.74,,268.00,13.389
Kepler-997 b,,1.360,,,,6150.00,1.56,,470.00,11.894
OGLE-2011-BLG-0251L b,168.44000,,2.720000,,,,,,2570.00,
WASP-126 b,88.99240,10.761,0.044900,87.900,,5800.00,1.27,29.16,234.00,10.800
WASP-84 b,220.56500,10.559,0.077100,88.368,1.678000,5314.00,0.75,-11.58,125.00,10.830
EPIC 220674823 b,9.00000,1.820,0.013120,80.200,,5496.00,0.95,-15.86,,12.102
EPIC 220674823 c,5.70000,2.770,0.107100,89.000,,5496.00,0.95,-15.86,,12.102
HD 106315 b,,2.400,0.088870,87.620,,6254.00,1.28,-3.65,,8.951
HD 106315 c,,4.400,0.150300,88.480,,6254.00,1.28,-3.65,,8.951
HAT-P-67 b,108.06220,23.371,0.065050,88.800,,6406.00,2.55,-1.40,320.00,10.069
K2-111 b,8.60000,1.900,0.062100,86.200,,5730.00,1.23,-16.21,,11.137
OGLE-2016-BLG-1195L b,1.43000,,1.160000,,,,,,3910.00,
Kepler-103 c,36.10000,5.140,,,,5845.00,1.44,,,12.287
Kepler-1027 b,,0.890,,,,5436.00,0.82,,291.00,12.852
Kepler-1032 b,,1.870,,,,4647.00,0.71,,607.00,15.753
Kepler-1036 b,,3.010,,,,5533.00,0.89,,507.00,13.800
Kepler-1040 b,,2.080,,,,5694.00,0.96,,473.00,13.328
Kepler-1045 b,,2.690,,,,5301.00,0.82,,971.00,15.593
Kepler-1049 b,,0.950,,,,3864.00,0.49,,129.00,14.220
Kepler-1052 b,,2.930,,,,5888.00,1.03,,1051.00,14.876
K2-74 b,,2.310,0.140200,,,6060.00,0.98,,,12.588
K2-75 b,,2.670,0.081000,,,5995.00,1.56,,,12.701
K2-75 c,,2.770,0.142900,,,5995.00,1.56,,,12.701
K2-77 b,603.87700,2.300,,88.700,,4970.00,0.76,7.35,,12.158
K2-79 b,,3.690,0.098700,,,5926.00,1.28,,,12.075
K2-80 b,,2.010,0.135000,,,5441.00,0.87,,,12.626
K2-80 c,,1.470,0.059600,,,5441.00,0.87,,,12.626
K2-81 b,,1.970,0.059000,89.290,,4674.13,0.63,,,14.364
K2-83 b,,1.244,0.030140,,,3910.00,0.42,,,14.514
K2-83 c,,1.483,0.071310,,,3910.00,0.42,,,14.514
K2-84 b,,2.410,0.066500,,,5652.00,0.93,,,13.443
K2-84 c,,2.030,0.176800,,,5652.00,0.93,,,13.443
K2-85 b,,1.010,0.012630,,,4268.00,0.51,,,12.831
K2-86 b,,1.960,0.077000,,,5482.00,0.76,,,13.167
K2-87 b,,4.600,0.087600,,,5406.00,0.93,,,14.134
K2-88 b,,1.230,0.034500,,,3537.00,0.26,,,15.476
K2-89 b,,0.615,0.014620,,,3691.00,0.32,,,14.162
K2-90 b,,2.530,0.100000,89.400,,4421.98,0.63,,,13.855
K2-90 c,,1.300,0.035000,86.940,,4421.98,0.63,,,13.855
K2-91 b,,1.100,0.016400,,,3622.00,0.28,,,15.572
HD 59686 A b,,,1.086000,,,4658.00,13.20,,96.80,5.442
K2-95 b,10.99000,3.470,0.065300,88.770,,3471.00,0.40,35.85,,15.498
HD 3167 b,5.02000,1.700,0.018150,83.400,0.029400,5261.00,0.86,19.50,45.80,8.940
HD 3167 c,9.80000,3.010,0.179500,89.300,0.094600,5261.00,0.86,19.50,45.80,8.940
HD 133131 A b,,,1.440000,,,5799.00,,-15.80,47.00,8.400
HD 133131 A c,,,4.490000,,,5799.00,,-15.80,47.00,8.400
HD 133131 B b,,,6.150000,,,5805.00,,-16.50,47.00,8.420
HR 2562 b,9534.90000,12.442,20.300000,,,,,22.20,33.63,6.110
KELT-17 b,416.35730,17.094,0.048810,84.870,0.907000,7454.00,1.65,28.00,210.00,9.286
Kepler-1057 b,,3.360,,,,5987.00,1.10,,1462.00,15.624
Kepler-1062 b,,1.760,,,,4597.00,0.70,,388.00,14.796
Kepler-1065 c,,1.600,,,,5635.00,0.93,,1078.00,15.540
Kepler-1091 b,,1.460,,,,5851.00,1.03,,915.00,14.691
Kepler-1095 b,,1.210,,,,5658.00,0.92,,758.00,14.553
Kepler-1099 b,,2.830,,,,5837.00,1.00,,1209.00,15.141
GJ 179 b,,,2.410000,,,3370.00,0.38,,12.12,12.000
Kepler-34 b,69.92000,8.564,1.089600,90.355,,5913.00,1.16,,1499.00,14.875
HD 3167 d,,,0.077570,,,5261.00,0.86,19.50,45.80,8.940
MXB 1658-298 b,7532.57100,,1.613000,,,,,,,
K2-114 b,587.98550,10.559,0.093090,89.530,,5027.00,0.83,,,14.556
K2-115 b,266.97720,12.498,0.136700,88.820,,5560.00,0.88,,,13.362
CoRoTID 223977153 b,47.67450,6.389,0.071000,89.000,0.290000,5970.00,0.79,,,
OGLE-2013-BLG-0132L b,92.17070,,3.600000,,,,,,3900.00,
OGLE-2013-BLG-1721L b,203.41120,,2.600000,,,,,,6300.00,
HD 34445 c,,,0.718100,,,5836.00,1.38,-79.40,45.01,7.328
TCP J05074264+2447555 b,9.20000,,0.500000,,,,,,380.00,
UKIRT-2017-BLG-001L b,406.82240,,4.180000,,,,,,6300.00,
K2-219 c,,1.438,,87.269,,5753.00,1.19,,,12.090
K2-219 d,,2.576,,88.287,,5753.00,1.19,,,12.090
K2-220 b,,2.215,,88.883,,5599.00,0.93,,,11.890
K2-221 b,,1.679,,85.447,,5716.00,0.95,,,12.703
K2-222 b,,2.223,,88.791,,5934.00,1.04,,,9.543
K2-223 b,,0.910,,81.505,,5859.00,1.01,,,11.431
K2-223 c,,1.620,,87.454,,5859.00,1.01,,,11.431
K2-224 b,,1.664,,87.860,,5614.00,0.84,,,12.682
K2-225 b,,2.661,,88.449,,5733.00,1.21,,,11.836
WASP-92 b,255.85315,16.376,0.034800,83.750,1.254000,6280.00,1.34,-29.17,530.00,13.180
WASP-93 b,467.21010,17.901,0.042110,81.180,1.097000,6700.00,1.52,-2.79,250.00,10.970
WASP-118 b,163.36462,16.141,0.054530,88.700,0.755000,6410.00,1.70,5.88,,11.020
HD 111998 b,,,1.820000,,,6557.00,1.45,-6.40,32.73,6.110
K2-105 b,30.00000,3.590,0.081000,88.950,,5434.00,0.95,,,11.752
Kepler-1385 b,,0.850,,,,5732.00,1.29,,527.00,12.858
Kepler-1388 d,,2.860,,,,4098.00,0.61,,492.00,16.279
K2-99 b,308.29510,14.460,0.159000,87.700,,5990.00,3.10,-2.08,,11.149
OGLE-2015-BLG-0051L b,228.83760,,0.730000,,,,,,8200.00,
OGLE-2012-BLG-0950L b,35.00000,,2.700000,,,,,,3000.00,
OGLE-2014-BLG-1760L b,177.98480,,1.750000,,,,,,6860.00,
HD 9174 b,,,2.200000,,,5577.00,1.67,,78.93,8.400
HD 68402 b,,,2.180000,,,5950.00,1.02,,78.00,9.110
HD 72892 b,,,0.228000,,,5688.00,1.22,,72.78,8.830
HD 128356 b,,,0.870000,,,4875.00,0.85,,26.03,8.290
HD 147873 b,,,0.522000,,,5972.00,2.29,22.90,104.93,7.960
HD 147873 c,,,1.360000,,,5972.00,2.29,22.90,104.93,7.960
HD 165155 b,,,1.130000,,,5426.00,0.95,14.60,64.98,9.360
HD 224538 b,,,2.280000,,,6097.00,1.54,-11.00,77.76,8.060
2MASS J22362452+4751425 b,3972.87500,,230.000000,,,4045.00,,-21.50,74.00,12.510
